time,x,y,v,delta,accel,cte,cost,power,energy
66.0,141.9165802001953,187.6067352294922,7.084825751865605,-0.0013538889914193638,1.4247346182116964,0.2375497320309021,137.6297623896746,40.720393564551244,1601.221081442727
66.10000000000001,141.20513916015625,187.605712890625,7.139509537753207,-0.0014044136575846273,1.2587891884700522,0.011255685607220192,136.11580502356023,36.915211617921095,1604.912602604519
66.2,140.48789978027344,187.60501098632812,7.199432763036448,-0.0011129869775420662,1.3006964131031407,0.011628716647950175,138.88833243464072,38.31133813044878,1608.743736417564
66.3,139.76451110839844,187.60452270507812,7.2622017836526025,-0.0008794708312634781,1.339554773320262,0.0860558545604527,141.58861006560122,39.66535182358514,1612.7102715999224
66.4,139.03477478027344,187.60423278808594,7.326506244382359,-0.0008593662524623632,1.3754115887473297,0.35570246797175153,144.45811902591907,40.96972225228503,1616.8072438251509
66.5,138.2985076904297,187.60411071777344,7.3921151464629915,-0.0007128498160281895,1.203911313891862,0.011525091060656072,142.48437078367542,36.93446008199953,1620.5006898333509
66.60000000000001,137.55577087402344,187.6041717529297,7.455179950883751,-0.0005658655662059218,1.2382767315554692,0.011123491480998395,145.11791482733838,38.18046752875488,1624.3187365862264
66.7,136.8070831298828,187.60430908203125,7.5120593205796595,-0.000586833257577261,1.274087649230278,0.12825960422383073,147.93485439330817,39.44465044645453,1628.263201630872
66.8,136.05300903320312,187.60464477539062,7.563831648614781,-0.0003692810789262387,1.3094095650549153,0.37387613763322425,182.66963906528017,40.680518457086244,1632.3312534765805
66.9,135.29391479492188,187.60511779785156,7.61269745038755,-0.0002694371869337572,1.146656266469198,0.009140325959926837,181.07646123699814,36.634526302870256,1635.9947061068676
67.0,134.53016662597656,187.6056365966797,7.656450624427216,-0.00016883246095189097,1.1846452381111532,0.008271328496934982,184.18148482918147,37.88815562970912,1639.7835216698386
67.10000000000001,133.7624969482422,187.606201171875,7.6924843853234535,2.8290136496468847e-05,1.2243245219724237,0.08355659636033248,187.50770359100707,39.155629967718376,1643.6990846666104
67.2,132.99156188964844,187.60679626464844,7.723095550027395,-6.039629810636729e-05,1.2346656067583701,0.3123632728870923,191.15157917176563,39.608830235579404,1647.6599676901683
67.3,132.2176971435547,187.60736083984375,7.751552469575841,-1.4806676162589891e-05,1.0813670062619858,0.005486757234474475,190.17022809997093,35.612443534914384,1651.2212120436598
67.4,131.44119262695312,187.60794067382812,7.774729125515346,3.9484843994922924e-05,1.0963164486441408,0.004550875499612049,193.83467403133545,36.139428840766115,1654.8351549277363
67.5,130.66282653808594,187.60853576660156,7.790405656855434,0.0001250005002905546,1.116971162930184,0.0035988813972995847,197.71798652614982,36.78479297393256,1658.5136342251296
67.60000000000001,129.8832244873047,187.60911560058594,7.799155671595749,0.00014762889776034514,1.1428624993242718,0.20397892799937956,201.89425445673936,37.538078810187436,1662.2674421061483
67.7,129.10313415527344,187.60972595214844,7.801696447256567,0.00018748927212153428,1.1740580927821627,0.42387497570831173,206.4591348075946,38.40364803662705,1666.107806909811
67.8,128.32296752929688,187.61016845703125,7.801361002946681,0.00019711467511403035,1.0330829972234064,0.0008933040389837006,206.10997126449624,34.552505098917216,1669.5630574197028
67.9,127.54290008544922,187.61058044433594,7.800706002989464,0.0002196017791750979,1.0684066564580823,0.00012363527000869176,210.51231280055188,35.51363664403678,1673.1144210841064
68.0,126.76294708251953,187.61099243164062,7.797497112485013,0.00034486100535657577,1.0758296343088363,0.08368783969502269,215.02599963761546,35.699697650790235,1676.6843908491855
68.10000000000001,125.98368072509766,187.6112823486328,7.787832139725319,0.0002552150268583976,1.0896060542409252,0.3044219508006542,219.91415100474075,36.02520938462765,1680.2869117876483
68.2,125.20567321777344,187.6115264892578,7.773524029874921,0.0002775604585250745,0.9537458654858202,0.0018940897465046192,220.1599716744391,32.25414797875729,1683.512326585524
68.3,124.42921447753906,187.6117401123047,7.757067301410817,0.00038580282319137474,0.9736000746892987,0.0024637395926737607,225.1162224696508,32.71518713333188,1686.7838452988572
68.4,123.65469360351562,187.61178588867188,7.733862876900082,0.000262200893153554,1.0015451489781346,0.0028646354920801686,198.7338524225523,33.360133008641455,1690.1198585997213
68.5,122.88306427001953,187.61183166503906,7.701267730977374,0.000362110113694684,1.2034953575185672,0.20382945390235446,204.34304009828045,38.644002066818686,1693.9842588064032
68.60000000000001,122.11475372314453,187.6117706298828,7.669602538577303,0.0002351987788224797,1.242877692347031,0.4355073340107118,210.1796781860587,39.52398256061381,1697.9366570624645
68.7,121.34902954101562,187.61160278320312,7.649343710520174,0.00028151093581660363,1.111763919413816,0.0037369807935205596,210.44375736033325,35.89767981816916,1701.5264250442815
68.8,120.584716796875,187.61143493652344,7.63907762488307,0.0002046495699072324,1.1428684519473504,0.003919009237622431,215.3465115759316,36.67526183459625,1705.193951227741
68.9,119.82115173339844,187.6111602783203,7.633116949841661,0.0001956323764912211,1.1730966550480264,0.14194699902699467,220.1745658155949,37.450813701912054,1708.9390325979323
69.0,119.05804443359375,187.61080932617188,7.629776861446852,0.00017286301944735612,1.202550063546665,0.3788044585074128,223.90300853405262,38.21905038808838,1712.7609376367411
69.10000000000001,118.2950439453125,187.61044311523438,7.630765514165069,9.543343253260307e-05,1.2306479762116127,0.003975588922308457,223.58365319773975,38.97499691246234,1716.6584373279873
69.2,117.53166961669922,187.61007690429688,7.636747185495679,6.705639825903948e-05,1.2575303857006976,0.003959360650433471,218.78013448384866,39.72749594823492,1720.6311869228107
69.3,116.76738739013672,187.60968017578125,7.64903191499175,0.00010323808859322728,1.2817734086635901,0.08821555837711059,213.81180810227355,40.44746584230324,1724.675933507041
69.4,116.00146484375,187.60931396484375,7.668378235883669,1.5193182598603706e-05,1.3015044016606196,0.32222967300247446,208.82316782299134,41.090468965756536,1728.7849804036166
69.5,115.23323059082031,187.60891723632812,7.695002878587804,7.696709437253582e-05,1.1493943380776768,0.003853453322566117,207.77386914369507,37.15185266778739,1732.5001656703953
69.60000000000001,114.46202850341797,187.60853576660156,7.725341349060639,0.00022542025626566336,1.1644647546596247,0.0038255550394396586,202.29344189845563,37.723521994491904,1736.2725178698445
69.7,113.68799591064453,187.6079864501953,7.75185550804979,4.900510641487406e-05,1.1792905629286847,0.009461319369871924,196.97283377989493,38.27082663605063,1740.0996005334496
69.8,112.91158294677734,187.607421875,7.77377747963206,3.26552870826384e-05,1.1961844417685927,0.232348863799278,191.93870233663895,38.8516721041982,1743.9847677438695
69.9,112.13316345214844,187.60682678222656,7.792505322708043,-2.7703620726512253e-05,1.2134626489653029,0.4539151393950633,187.23286633057796,39.42764297098527,1747.9275320409681
70.0,111.35293579101562,187.6062469482422,7.810215856113746,-1.1068574814469782e-06,1.06475710246557,0.002962156134865291,186.29082957595693,35.46284953939862,1751.473816994908
70.10000000000001,110.57109832763672,187.6056671142578,7.823826721835273,-1.8417296897759873e-06,1.084179217265195,0.00274076959327898,181.47334449325015,36.064651858191844,1755.0802821807272
70.2,109.78837585449219,187.60507202148438,7.828939845320894,2.2842623834018862e-05,1.1062774774988653,0.10914455382590534,176.95816236135,36.696812367314706,1758.7499634174587
70.3,109.00553131103516,187.6044921875,7.827140810113008,-2.3778401215022565e-05,1.1325173400128004,0.32627907891127805,172.83214920917277,37.406140299805756,1762.4905774474394
70.4,108.22312927246094,187.60389709472656,7.821263355171425,-7.078528373038e-05,0.9939996062661064,0.00204721869565406,172.78846511870236,33.582684121436515,1765.848845859583
70.5,107.44142150878906,187.6033172607422,7.813811711385426,-5.330833296455373e-05,1.0219153845806679,0.0018257726909284176,168.65244637294754,34.30967793923372,1769.2798136535064
70.60000000000001,106.66065979003906,187.6027374267578,7.800733358813008,-7.859381774649461e-05,1.0529395505850447,0.001603892954955126,164.6914512716487,35.091485807496355,1772.788962234256
70.7,105.88172912597656,187.60214233398438,7.779370479947786,-0.00012676378673013596,1.0877348842763068,0.20247276072102016,161.05607675434757,35.930098135705975,1776.3819720478266
70.8,105.10511779785156,187.60171508789062,7.754974725828346,-5.060303412215307e-05,1.1237417701265466,0.4258586790856044,157.7111366361663,36.780335984298546,1780.0600056462565
70.9,104.33090209960938,187.601318359375,7.732044103016595,-6.892742626567698e-05,0.9916481211136922,0.0012529448427209915,157.97924393870176,33.08338708114717,1783.3683443543712
71.0,103.55895233154297,187.6009063720703,7.708924537542416,-8.041751005369725e-05,1.028748084128115,0.0011948717722799179,154.31834166951523,33.971982595828116,1786.765542613954
71.10000000000001,102.78948211669922,187.60052490234375,7.682937288280145,-8.205875712477789e-05,1.0673686645176819,0.11022689664055757,150.76676181400137,34.880920973415755,1790.2536347112957
71.2,102.02267456054688,187.60011291503906,7.655792255416343,-6.254731915925595e-05,1.1067015941695515,0.3434148432281793,147.4396557248472,35.795998286472695,1793.833234539943
71.3,101.25861358642578,187.59971618652344,7.628398332700239,-2.157190402424526e-05,0.9758300880100511,0.0010593178297737581,147.9328635656072,32.15807284827695,1797.0490418247707
71.4,100.49720764160156,187.59933471679688,7.602719640127072,8.414242749007789e-06,1.0154625494878067,0.0010269283296885751,144.3528615715042,33.08985282018313,1800.358027106789
71.5,99.73831939697266,187.5989227294922,7.576942310899487,-3.679414149081691e-05,1.0564313460622419,0.05906544258932689,140.78971324935415,34.04959658801429,1803.7629867655903
71.60000000000001,98.98221588134766,187.59852600097656,7.547823332375587,-4.1214019609045204e-05,1.0988970632777972,0.30295535092884174,137.48961908023873,35.0242849445501,1807.2654152600453
71.7,98.22903442382812,187.59814453125,7.519224454241085,-2.620133230518699e-05,0.9684618094562875,0.0008766275253307918,138.04123833570245,31.44299909843386,1810.4097151698886
71.8,97.47862243652344,187.59774780273438,7.49108007173485,-8.65036252118822e-06,1.011565534160511,0.0008239388611662245,134.53635041934277,32.43992856655058,1813.6537080265437
71.9,96.731201171875,187.5973663330078,7.46020629968605,-3.993406039505624e-05,1.0567754959427125,0.05194490521374703,131.1121856815627,33.46982135255471,1817.0006901617992
72.0,95.98692321777344,187.5969696044922,7.428814609184252,-4.1387275763972816e-05,1.1026756165961031,0.30766177868717015,127.88486926909547,34.50541278711311,1820.4512314405106
